user_id,age,gender,hobby,budget,travel_style,destination_city,destination_country,activities,climate,rating
4542,30,Female,Hiking,Low,Group,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.6
4543,30,Male,History,Low,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,4.3
4544,33,Female,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
4545,28,Female,Beaches,Low,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.7
4546,29,Male,Art,Medium,Business,New York,USA,"Museums, Street Art",Varied,4.4
4547,47,Non-binary,Wildlife,Low,Group,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.7
4548,23,Female,Hiking,High,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.7
4549,39,Female,Photography,Medium,Solo,Paris,France,"Landmarks, Museums",Mild,3.2
4550,35,Female,Art,High,Family,New York,USA,"Museums, Street Art",Varied,4.4
4551,25,Female,Foodie,High,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,4.4
4552,22,Female,Art,Medium,Group,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.9
4553,35,Female,Beaches,High,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.5
4554,36,Female,Music Festivals,High,Group,Austin,USA,"Live Music, Festivals",Warm,3.9
4555,37,Female,Photography,Low,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,3.5
4556,40,Male,Beaches,Low,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.3
4557,22,Male,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
4558,55,Female,Photography,Medium,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.8
4559,45,Non-binary,Foodie,Medium,Solo,Osaka,Japan,"Street Food, Nightlife",Temperate,4.2
4560,49,Male,Art,High,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.2
4561,54,Female,Hiking,High,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
4562,44,Male,Beaches,Low,Solo,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.4
4563,59,Non-binary,History,Medium,Family,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4
4564,40,Non-binary,Beaches,Low,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.3
4565,45,Female,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.2
4566,45,Female,Wildlife,High,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.6
4567,41,Female,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
4568,26,Female,Photography,High,Solo,Paris,France,"Landmarks, Museums",Mild,3.4
4569,31,Male,Wildlife,High,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
4570,25,Male,History,Medium,Solo,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.3
4571,23,Male,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.5
4572,44,Male,Beaches,Medium,Group,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.5
4573,18,Male,Hiking,Low,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.3
4574,42,Female,Art,Medium,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.5
4575,34,Male,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3
4576,25,Male,History,Low,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.9
4577,36,Male,Hiking,Medium,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
4578,20,Male,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.3
4579,43,Non-binary,History,Medium,Family,Beijing,China,"Great Wall, Palaces",Temperate,5
4580,26,Female,History,Medium,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,3.7
4581,18,Female,Wildlife,Low,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,5
4582,42,Non-binary,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.2
4583,42,Male,Art,Low,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.7
4584,27,Male,Hiking,Medium,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.5
4585,46,Male,Foodie,Medium,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,3.7
4586,45,Female,Beaches,Medium,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.7
4587,33,Non-binary,Hiking,Medium,Business,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.4
4588,42,Female,Wildlife,Low,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.9
4589,46,Female,Art,High,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.1
4590,27,Male,Photography,Medium,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,4
4591,34,Female,Music Festivals,Low,Solo,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4
4592,54,Male,Photography,Low,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,4.5
4593,31,Female,Photography,Low,Business,Istanbul,Turkey,"Architecture, Markets",Temperate,3.3
4594,25,Female,History,Low,Family,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.9
4595,45,Female,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.8
4596,34,Male,Foodie,Medium,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.6
4597,31,Non-binary,Hiking,Medium,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.7
4598,42,Female,History,High,Solo,Beijing,China,"Great Wall, Palaces",Temperate,3.3
4599,43,Male,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
4600,26,Female,History,Low,Solo,Cairo,Egypt,"Pyramids, Museums",Desert,4.7
4601,36,Male,Foodie,Medium,Family,Lyon,France,"Gourmet Dining, Cafes",Mild,4
4602,20,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,3.9
4603,36,Male,Foodie,Low,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,4
4604,35,Male,Beaches,Medium,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.6
4605,39,Non-binary,Hiking,Medium,Business,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.7
4606,43,Male,Beaches,Medium,Group,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.3
4607,36,Male,Beaches,High,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.8
4608,43,Non-binary,Photography,Low,Solo,Paris,France,"Landmarks, Museums",Mild,3.3
4609,33,Male,History,Medium,Couple,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.6
4610,45,Non-binary,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,3.7
4611,38,Female,Beaches,High,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.7
4612,23,Female,Art,High,Group,Vienna,Austria,"Classical Art, Museums",Continental,4.4
4613,22,Male,Music Festivals,Low,Solo,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4.5
4614,30,Male,Art,Low,Solo,New York,USA,"Museums, Street Art",Varied,2.8
4615,36,Male,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.6
4616,30,Male,Photography,Medium,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,3.5
4617,40,Male,Art,High,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.3
4618,40,Male,Photography,High,Group,Paris,France,"Landmarks, Museums",Mild,3.9
4619,46,Non-binary,Wildlife,Medium,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4
4620,45,Male,Music Festivals,Medium,Solo,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.6
4621,41,Male,Hiking,High,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.8
4622,27,Female,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.6
4623,37,Non-binary,Wildlife,High,Group,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.4
4624,41,Non-binary,Art,Medium,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.8
4625,23,Female,History,Medium,Couple,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.7
4626,29,Male,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,4.2
4627,47,Female,Photography,Medium,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,3.7
4628,38,Female,Foodie,Medium,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,4.4
4629,37,Male,Art,High,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.1
4630,36,Female,Art,Low,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.8
4631,27,Female,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.2
4632,32,Male,Photography,Medium,Family,Kyoto,Japan,"Temples, Street Photography",Temperate,3.8
4633,34,Male,Art,High,Family,Vienna,Austria,"Classical Art, Museums",Continental,3.6
4634,47,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.1
4635,43,Non-binary,Foodie,High,Group,Lyon,France,"Gourmet Dining, Cafes",Mild,3.8
4636,27,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,3.8
4637,45,Female,Foodie,Medium,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,4.1
4638,54,Male,Beaches,Low,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.7
4639,43,Female,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.8
4640,33,Non-binary,Photography,Medium,Group,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.4
4641,19,Male,Hiking,High,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.4
4642,34,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.6
4643,34,Female,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.1
4644,29,Male,Art,Medium,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.7
4645,41,Female,History,Low,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.3
4646,18,Male,Photography,Medium,Group,Paris,France,"Landmarks, Museums",Mild,4.1
4647,36,Male,Music Festivals,Low,Group,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,4.3
4648,25,Male,Foodie,Low,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,3.3
4649,29,Female,Foodie,Medium,Family,Lyon,France,"Gourmet Dining, Cafes",Mild,3.9
4650,36,Non-binary,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.5
4651,60,Female,History,Low,Family,Cairo,Egypt,"Pyramids, Museums",Desert,5
4652,32,Non-binary,Art,Medium,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,5
4653,41,Male,Art,Low,Solo,New York,USA,"Museums, Street Art",Varied,3.5
4654,33,Female,History,Medium,Group,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.9
4655,45,Female,Art,Medium,Family,Vienna,Austria,"Classical Art, Museums",Continental,3.9
4656,31,Male,Hiking,Low,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.7
4657,25,Female,Art,Low,Group,New York,USA,"Museums, Street Art",Varied,3.6
4658,36,Female,Foodie,Medium,Group,Osaka,Japan,"Street Food, Nightlife",Temperate,4.5
4659,52,Non-binary,Art,High,Family,New York,USA,"Museums, Street Art",Varied,4.6
4660,40,Female,Photography,Low,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.3
4661,38,Female,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,3.5
4662,32,Female,Art,High,Family,New York,USA,"Museums, Street Art",Varied,3.9
4663,41,Male,Wildlife,Low,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.5
4664,32,Female,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.2
4665,24,Non-binary,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,3.7
4666,51,Female,Photography,Low,Business,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.6
4667,25,Female,History,High,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.3
4668,32,Female,Beaches,Medium,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.9
4669,32,Non-binary,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
4670,34,Female,Hiking,High,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.4
4671,46,Male,Hiking,High,Group,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.4
4672,52,Female,Beaches,Low,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.2
4673,31,Female,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.8
4674,18,Male,Music Festivals,High,Family,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.5
4675,44,Female,Photography,Low,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,3.3
4676,35,Male,Hiking,Medium,Group,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.7
4677,53,Female,Photography,Medium,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,3.8
4678,49,Male,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.2
4679,40,Male,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4
4680,43,Male,Foodie,High,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,4.2
4681,34,Non-binary,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.3
4682,52,Female,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4
4683,33,Female,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,3.5
4684,35,Female,Wildlife,Medium,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.8
4685,35,Female,Music Festivals,Low,Solo,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.7
4686,28,Non-binary,Art,Medium,Business,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.8
4687,51,Female,Wildlife,High,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.9
4688,27,Female,Hiking,High,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.6
4689,29,Male,Beaches,Medium,Group,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.5
4690,29,Female,Art,High,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.9
4691,25,Female,History,High,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.6
4692,38,Male,Foodie,High,Solo,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.4
4693,59,Male,Beaches,High,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.1
4694,26,Female,Music Festivals,Medium,Group,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,4.2
4695,51,Male,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.6
4696,18,Male,Photography,Medium,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,4.7
4697,41,Male,History,High,Solo,Beijing,China,"Great Wall, Palaces",Temperate,3.5
4698,40,Non-binary,Wildlife,Low,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.5
4699,26,Female,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.5
4700,36,Female,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,4
4701,18,Non-binary,Art,High,Family,Vienna,Austria,"Classical Art, Museums",Continental,3.6
4702,27,Male,Photography,Low,Couple,Paris,France,"Landmarks, Museums",Mild,4.6
4703,36,Male,Music Festivals,Low,Family,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,3.9
4704,53,Male,Art,High,Solo,New York,USA,"Museums, Street Art",Varied,5
4705,36,Female,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.3
4706,39,Male,Wildlife,Medium,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.8
4707,42,Male,Art,Low,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.4
4708,36,Female,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.8
4709,24,Female,Music Festivals,Low,Group,Austin,USA,"Live Music, Festivals",Warm,3.6
4710,40,Non-binary,Beaches,Low,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.4
4711,30,Female,Art,Medium,Group,Vienna,Austria,"Classical Art, Museums",Continental,2.9
4712,34,Male,Art,High,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.2
4713,33,Male,Art,Low,Couple,Vienna,Austria,"Classical Art, Museums",Continental,4.3
4714,23,Male,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.7
4715,41,Male,Photography,Low,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.2
4716,36,Male,Hiking,Low,Business,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
4717,35,Male,Hiking,Medium,Group,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.7
4718,30,Female,Hiking,Medium,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.9
4719,42,Male,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4
4720,50,Non-binary,Music Festivals,Low,Couple,Austin,USA,"Live Music, Festivals",Warm,4.4
4721,39,Female,Wildlife,Medium,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.6
4722,24,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.3
4723,35,Female,Hiking,High,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.3
4724,45,Female,Wildlife,Low,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.7
4725,37,Male,Music Festivals,High,Couple,Austin,USA,"Live Music, Festivals",Warm,3.8
4726,31,Male,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.7
4727,55,Male,Art,Medium,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,2.8
4728,41,Male,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.5
4729,47,Female,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.4
4730,39,Female,Beaches,Medium,Business,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.9
4731,28,Female,Beaches,High,Group,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.9
4732,51,Female,Foodie,Medium,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.4
4733,37,Male,Foodie,Low,Group,Bangkok,Thailand,"Street Food, Markets",Tropical,4.2
4734,48,Non-binary,Art,High,Family,New York,USA,"Museums, Street Art",Varied,3.1
4735,30,Female,Hiking,Low,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.1
4736,37,Male,Foodie,Medium,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,4.7
4737,35,Female,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4
4738,53,Female,Art,Medium,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.8
4739,34,Female,Wildlife,Low,Group,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.9
4740,42,Male,Hiking,Medium,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.7
4741,34,Male,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4
4742,46,Male,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,2.9
4743,48,Female,Hiking,High,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.6
4744,29,Male,Foodie,Low,Solo,Bangkok,Thailand,"Street Food, Markets",Tropical,4.3
4745,31,Male,Art,Medium,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.2
4746,28,Female,History,Medium,Business,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.4
4747,32,Male,Hiking,Low,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
4748,42,Male,History,Medium,Group,Beijing,China,"Great Wall, Palaces",Temperate,4.3
4749,47,Male,History,Medium,Solo,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.1
4750,27,Female,Wildlife,Low,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
4751,48,Non-binary,Hiking,High,Group,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.3
4752,39,Non-binary,Photography,Medium,Group,Paris,France,"Landmarks, Museums",Mild,4.3
4753,24,Male,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,4.9
4754,49,Male,Art,High,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.5
4755,27,Male,Hiking,Medium,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.3
4756,39,Male,Hiking,Low,Business,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.9
4757,24,Female,Hiking,Medium,Business,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.4
4758,41,Non-binary,History,Low,Group,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.1
4759,18,Male,History,Low,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.7
4760,36,Non-binary,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.3
4761,24,Female,Wildlife,Low,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,4.1
4762,25,Male,Wildlife,Low,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3
4763,49,Male,Foodie,Medium,Group,Osaka,Japan,"Street Food, Nightlife",Temperate,3.2
4764,36,Non-binary,Beaches,High,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.4
4765,30,Female,Beaches,Medium,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
4766,27,Female,Photography,Medium,Couple,Paris,France,"Landmarks, Museums",Mild,4.5
4767,49,Female,Wildlife,Medium,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
4768,33,Non-binary,Hiking,Low,Business,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.4
